time,weathercode (wmo code),temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),apparent_temperature_mean (°C),sunrise (iso8601),sunset (iso8601),precipitation_sum (mm),rain_sum (mm),snowfall_sum (cm),precipitation_hours (h),windspeed_10m_max (km/h),windgusts_10m_max (km/h),winddirection_10m_dominant (°),shortwave_radiation_sum (MJ/m²),et0_fao_evapotranspiration (mm)
2014-12-15T00:00,61,28.4,23.9,26.029167,34.1,28.2,30.949995,2014-12-15T05:33,2014-12-15T18:01,7.1,7.1,0,14,12.9,27.7,279.88644,15.62,3.1199996
2014-12-16T00:00,61,29.7,23.8,26.54167,35.6,29,31.699999,2014-12-16T05:33,2014-12-16T18:02,5.8000007,5.8000007,0,13,13.3,33.1,274.00406,19.5,3.97
2014-12-17T00:00,53,30.5,24.7,27.35417,36.1,28.4,31.804163,2014-12-17T05:34,2014-12-17T18:02,0.5,0.5,0,1,14.4,29.5,247.56113,21.39,4.5500007
2014-12-18T00:00,63,29.1,24.3,25.9625,35.1,28.9,31.150003,2014-12-18T05:34,2014-12-18T18:03,17.999998,17.999998,0,18,10.2,23.8,283.18118,13.99,2.8299997
2014-12-19T00:00,61,28.2,24,25.766663,33.1,28.9,30.945831,2014-12-19T05:35,2014-12-19T18:03,14.1,14.1,0,15,15,27.7,299.3889,15.34,3.02
2014-12-20T00:00,63,29.4,23.9,25.679169,34.3,28.8,30.629168,2014-12-20T05:35,2014-12-20T18:04,27.600002,27.600002,0,16,11,22.3,248.85811,11.09,2.37
2014-12-21T00:00,63,29.7,23.6,26.120836,36.6,28.6,31.658333,2014-12-21T05:36,2014-12-21T18:05,17.9,17.9,0,11,10.9,27,277.34286,19.88,4.01
2014-12-22T00:00,61,28.7,23.9,26.20833,34.6,29.1,31.824999,2014-12-22T05:36,2014-12-22T18:05,8.900001,8.900001,0,18,8.4,22.7,282.0721,16.56,3.33
2014-12-23T00:00,53,28.4,24.5,26.179169,33.4,29,31.304167,2014-12-23T05:37,2014-12-23T18:06,5.7,5.7,0,12,8.6,28.1,226.87785,8.38,1.93
2014-12-24T00:00,63,30.5,24.4,26.554169,37.4,29.6,32.399998,2014-12-24T05:37,2014-12-24T18:06,13.4,13.4,0,10,11.2,25.6,254.67836,20.1,4.09
2014-12-25T00:00,61,30.3,24.1,26.970835,37.8,29.3,32.804165,2014-12-25T05:38,2014-12-25T18:07,8,8,0,8,9,23.8,95.81556,23.95,4.8
2014-12-26T00:00,65,29.4,24.4,26.295835,36,29.3,31.741663,2014-12-26T05:38,2014-12-26T18:07,19.999998,19.999998,0,14,10.5,23.8,272.15088,15.47,3.1699998
2014-12-27T00:00,61,28,23.7,25.2875,32.7,27.7,30.025,2014-12-27T05:39,2014-12-27T18:07,19.300001,19.300001,0,24,11,25.6,236.27264,8.82,1.9399999
2014-12-28T00:00,55,27.9,24.1,25.708334,31.7,28.1,29.775002,2014-12-28T05:39,2014-12-28T18:08,10.3,10.3,0,22,13.4,23.4,228.57237,8.02,2.01
2014-12-29T00:00,55,29.9,23.5,26.525002,34.5,27.3,30.500002,2014-12-29T05:40,2014-12-29T18:08,5.5999994,5.5999994,0,10,13.3,33.8,243.27155,17.14,3.79
2014-12-30T00:00,61,30,24.2,26.424997,34.3,28.4,30.53333,2014-12-30T05:40,2014-12-30T18:09,10.000001,10.000001,0,10,15.8,41.4,246.17467,16.86,3.6899996
2014-12-31T00:00,63,28,23.9,25.054167,32.8,27.8,29.262497,2014-12-31T05:41,2014-12-31T18:09,28.200003,28.200003,0,24,15,37.1,268.53372,11.6,2.4099998
2015-01-01T00:00,63,28.1,23.7,25.020834,32.6,27.3,28.745829,2015-01-01T05:41,2015-01-01T18:10,6.399999,6.399999,0,12,18.3,35.6,259.77914,13.38,2.7099998
2015-01-02T00:00,61,26.6,23.4,24.737503,30.1,26.9,28.379166,2015-01-02T05:42,2015-01-02T18:10,13.9,13.9,0,22,15.5,33.5,255.45999,8.75,1.9399999
2015-01-03T00:00,63,27.7,23.5,25.316666,31.8,27.2,29.0375,2015-01-03T05:42,2015-01-03T18:10,9.699999,9.699999,0,16,15.9,41,256.06332,14.81,3.0499997
2015-01-04T00:00,61,27.1,23.5,24.89583,30.5,26.9,28.487501,2015-01-04T05:43,2015-01-04T18:11,8.4,8.4,0,14,15.9,51.8,248.75327,9.8,2.1599998
2015-01-05T00:00,63,28,23.6,25.166664,32,27.3,28.654167,2015-01-05T05:43,2015-01-05T18:11,8.700001,8.700001,0,13,19.4,42.8,247.25525,14.88,3.0299997
2015-01-06T00:00,53,28.4,23,25.654167,31.5,26.5,29.125002,2015-01-06T05:44,2015-01-06T18:12,3.5,3.5,0,10,18.9,38.5,247.70844,16.43,3.4499998
2015-01-07T00:00,55,28.3,24.2,25.916666,32.2,28,29.620836,2015-01-07T05:44,2015-01-07T18:12,3.2,3.2,0,6,16.3,40.3,245.50325,17.3,3.57
2015-01-08T00:00,53,28.7,24.6,26.120834,32.2,27.7,29.183336,2015-01-08T05:45,2015-01-08T18:12,1.2,1.2,0,4,22.8,41.8,248.33327,20.07,4.22
2015-01-09T00:00,2,30.1,24.7,26.791664,33.6,28,29.82083,2015-01-09T05:45,2015-01-09T18:13,0,0,0,0,22,40,248.09178,23.33,5.06
2015-01-10T00:00,51,29,24.5,26.333336,32.4,27.4,29.375,2015-01-10T05:46,2015-01-10T18:13,0.8000001,0.8000001,0,6,21.3,40.3,252.9882,21.34,4.5300007
2015-01-11T00:00,51,29.8,23.8,26.462502,34.4,27.2,30.195833,2015-01-11T05:46,2015-01-11T18:13,0.1,0.1,0,1,17.1,32.8,266.41312,24,4.9200006
2015-01-12T00:00,63,27.6,24,25.137499,33.2,28.3,29.820837,2015-01-12T05:47,2015-01-12T18:14,16.6,16.6,0,20,8.4,31.3,266.01315,10.99,2.2999997
2015-01-13T00:00,61,28.8,23.3,25.691666,33.6,27.7,30.325003,2015-01-13T05:47,2015-01-13T18:14,5.6,5.6,0,12,15.5,36,278.72406,20.63,4.0600004
2015-01-14T00:00,53,26.5,23.9,25.079168,31.4,26.9,29.412498,2015-01-14T05:48,2015-01-14T18:14,6.7000003,6.7000003,0,19,13.7,28.4,254.96849,9.01,1.94
2015-01-15T00:00,63,28.2,23.6,25.383337,31.6,27.2,29.458334,2015-01-15T05:48,2015-01-15T18:15,21.999998,21.999998,0,16,15.6,32.8,260.568,14.05,2.8899999
2015-01-16T00:00,51,28.6,23.1,25.937502,34.7,27.4,30.70417,2015-01-16T05:49,2015-01-16T18:15,2.7,2.7,0,14,15.8,34.9,304.63913,21.44,4.1800003
2015-01-17T00:00,55,27.5,23.5,25.579168,31.6,28.4,30.279167,2015-01-17T05:49,2015-01-17T18:15,4.7,4.7,0,16,13.7,27.4,291.8824,11.42,2.42
2015-01-18T00:00,51,28.2,23.5,25.879168,31.9,28.6,29.991667,2015-01-18T05:50,2015-01-18T18:15,1.8000001,1.8000001,0,8,16.4,32.4,300.508,18.98,3.81
2015-01-19T00:00,63,27.6,23.9,25.145834,32.2,28.5,29.829163,2015-01-19T05:50,2015-01-19T18:16,12.800001,12.800001,0,17,11,24.1,289.3271,12.09,2.4299998
2015-01-20T00:00,63,26.3,23.1,24.529167,30.6,27.9,29.316668,2015-01-20T05:50,2015-01-20T18:16,28.699999,28.699999,0,24,12.3,27,284.2962,8.6,1.77
2015-01-21T00:00,53,27.9,22.8,24.758333,31.7,27.1,28.95417,2015-01-21T05:51,2015-01-21T18:16,7.4,7.4,0,20,11.2,22.3,283.28485,11.64,2.52
2015-01-22T00:00,61,26.7,22.8,24.320833,31.3,27.2,29.0375,2015-01-22T05:51,2015-01-22T18:16,15.2,15.2,0,24,10.5,27.4,315.90927,13.6,2.6499999
2015-01-23T00:00,61,27.7,22.5,24.679167,34.4,26.7,29.404167,2015-01-23T05:51,2015-01-23T18:16,11.2,11.2,0,18,12.6,24.8,318.62662,18.22,3.4999998
2015-01-24T00:00,61,28.6,22.6,25.39167,34.6,26.8,30.100004,2015-01-24T05:52,2015-01-24T18:16,5.1,5.1,0,10,13.2,28.1,287.75064,22.67,4.4000006
2015-01-25T00:00,51,27.6,23.4,25.445831,31.7,27.6,29.72917,2015-01-25T05:52,2015-01-25T18:16,3.8999999,3.8999999,0,18,14.8,27,273.78152,14.63,2.9599998
2015-01-26T00:00,53,28,23,25.354166,34,27.9,30.241667,2015-01-26T05:53,2015-01-26T18:17,4.1000004,4.1000004,0,12,13.4,28.1,308.15726,18.41,3.55
2015-01-27T00:00,61,27.9,23.1,25.474998,33.4,27.9,30.454165,2015-01-27T05:53,2015-01-27T18:17,7.6,7.6,0,14,13.3,26.6,308.62183,18.54,3.54
2015-01-28T00:00,63,29.1,23,25.608335,35,27.2,30.487501,2015-01-28T05:53,2015-01-28T18:17,12.9,12.9,0,11,13.9,28.4,279.9702,22.13,4.2699995
2015-01-29T00:00,63,28.7,23.3,25.799997,34.4,28.2,30.637497,2015-01-29T05:54,2015-01-29T18:17,11.8,11.8,0,8,15.1,28.8,267.27374,19.43,3.79
2015-01-30T00:00,61,28.7,23.6,25.883337,33.5,28.2,30.525002,2015-01-30T05:54,2015-01-30T18:17,6.5,6.5,0,15,16.1,31,269.4605,19.44,3.77
2015-01-31T00:00,61,27.8,23.1,25.241663,32.4,26.7,29.645838,2015-01-31T05:54,2015-01-31T18:17,11.099998,11.099998,0,15,13.6,28.1,287.33005,16.15,3.1299999
2015-02-01T00:00,63,26.3,23.2,24.029167,29.9,26.9,28.28333,2015-02-01T05:54,2015-02-01T18:17,44.4,44.4,0,21,15.3,26.6,257.52637,6.23,1.3399998
2015-02-02T00:00,55,28.2,22.6,25.116663,32.9,26.9,29.741669,2015-02-02T05:55,2015-02-02T18:17,5.999999,5.999999,0,15,12.2,25.9,318.888,15.62,3.1
2015-02-03T00:00,61,27.9,23.3,25.416666,32.3,28.3,30.074997,2015-02-03T05:55,2015-02-03T18:17,9.099999,9.099999,0,18,15.8,28.4,305.34683,16.47,3.1999998
2015-02-04T00:00,63,27.8,23,25.229164,32.7,27.6,29.900002,2015-02-04T05:55,2015-02-04T18:17,9.5,9.5,0,16,15.9,27.4,284.66782,17.56,3.3899999
2015-02-05T00:00,61,27.7,23.5,25.35,33.4,27.8,30.112501,2015-02-05T05:55,2015-02-05T18:17,10.599999,10.599999,0,14,12.1,24.1,302.92044,17.45,3.39
2015-02-06T00:00,63,28.3,23,25.170832,33.6,26.9,29.5625,2015-02-06T05:56,2015-02-06T18:17,18.499998,18.499998,0,19,15.8,31.7,275.27573,18.7,3.61
2015-02-07T00:00,63,28,23.3,25.15417,33.4,27.5,29.579168,2015-02-07T05:56,2015-02-07T18:17,23.299997,23.299997,0,18,16.1,29.9,291.95032,16.38,3.17
2015-02-08T00:00,61,26.6,23,24.695831,31.5,27.3,29.254168,2015-02-08T05:56,2015-02-08T18:16,5.6000004,5.6000004,0,12,14.9,28.1,298.8527,11.25,2.2099998
2015-02-09T00:00,63,27.6,23,24.687502,33.1,27.5,29.52917,2015-02-09T05:56,2015-02-09T18:16,24.300001,24.300001,0,22,14.6,29.5,303.9136,15.54,2.9699998
2015-02-10T00:00,63,26.7,23.1,24.545832,29.7,27.6,28.533339,2015-02-10T05:57,2015-02-10T18:16,45.499996,45.499996,0,15,15.5,30.2,312.9047,11.83,2.3899999
2015-02-11T00:00,55,27.7,22.3,24.65,33.2,26.5,29.074999,2015-02-11T05:57,2015-02-11T18:16,4.8,4.8,0,12,11.6,29.2,277.6809,15.57,3.08
2015-02-12T00:00,61,27,22.7,24.454168,31.1,27.1,28.916664,2015-02-12T05:57,2015-02-12T18:16,10.700001,10.700001,0,20,12.4,26.3,297.1571,11.97,2.3999999
2015-02-13T00:00,63,27.4,23.1,24.741667,32,26.8,28.895834,2015-02-13T05:57,2015-02-13T18:16,34.1,34.1,0,24,18.6,39.6,299.02484,17.81,3.3200002
2015-02-14T00:00,53,28,22.9,25.429167,32.9,27.7,30.016665,2015-02-14T05:57,2015-02-14T18:16,2.7,2.7,0,11,14.5,28.4,337.18393,19.95,3.84
2015-02-15T00:00,51,28.4,23.3,25.737497,34.2,27.9,30.84583,2015-02-15T05:57,2015-02-15T18:15,1.2,1.2,0,6,12.2,26.3,38.280167,20.14,3.8799999
2015-02-16T00:00,53,29.1,23.8,26.175001,35.8,28.8,31.591665,2015-02-16T05:57,2015-02-16T18:15,1.8,1.8,0,6,11.3,25.2,17.03022,21.06,4.15
2015-02-17T00:00,63,28.3,22.9,25.15,35.5,27.6,30.4625,2015-02-17T05:57,2015-02-17T18:15,14.4,14.4,0,17,10.3,22.7,269.50607,16.54,3.2399995
